"Crop (code)","Crop","Administrative level 1 (code)","Administrative level 1","Year","Value","Flag"
"217","Cashew nuts, with shell","2225","Kano","2005","",".."
"217","Cashew nuts, with shell","2225","Kano","2004","",".."
"217","Cashew nuts, with shell","2225","Kano","2003","",".."
"217","Cashew nuts, with shell","2225","Kano","2002","",".."
"217","Cashew nuts, with shell","2225","Kano","2001","",".."
"217","Cashew nuts, with shell","2225","Kano","2000","",".."
"217","Cashew nuts, with shell","2225","Kano","1999","",".."
"217","Cashew nuts, with shell","2226","Katsina","1996","",".."
"217","Cashew nuts, with shell","2226","Katsina","1995","",".."
"217","Cashew nuts, with shell","2225","Kano","2012","",".."
"217","Cashew nuts, with shell","2225","Kano","2011","",".."
"217","Cashew nuts, with shell","2225","Kano","2010","",".."
"217","Cashew nuts, with shell","2225","Kano","2009","4600",""
"217","Cashew nuts, with shell","2225","Kano","2008","4680",""
"217","Cashew nuts, with shell","2225","Kano","2007","3680",""
"217","Cashew nuts, with shell","2217","Cross River","2012","",".."
"217","Cashew nuts, with shell","2217","Cross River","2011","",".."
"217","Cashew nuts, with shell","2218","Delta","1996","",".."
"217","Cashew nuts, with shell","2218","Delta","1995","",".."
"217","Cashew nuts, with shell","2218","Delta","1998","",".."
"217","Cashew nuts, with shell","2218","Delta","1997","",".."
"217","Cashew nuts, with shell","2218","Delta","2000","",".."
"217","Cashew nuts, with shell","2218","Delta","1999","",".."
"217","Cashew nuts, with shell","2217","Cross River","2004","",".."
"217","Cashew nuts, with shell","2217","Cross River","2003","",".."
"217","Cashew nuts, with shell","2217","Cross River","2006","1070",""
"217","Cashew nuts, with shell","2217","Cross River","2005","",".."
"217","Cashew nuts, with shell","2217","Cross River","2008","1080",""
"217","Cashew nuts, with shell","2217","Cross River","2007","1080",""
"217","Cashew nuts, with shell","2217","Cross River","2010","",".."
"217","Cashew nuts, with shell","2217","Cross River","2009","1060",""
"217","Cashew nuts, with shell","2218","Delta","2009","2260",""
"217","Cashew nuts, with shell","2218","Delta","2010","",".."
"217","Cashew nuts, with shell","2218","Delta","2011","",".."
"217","Cashew nuts, with shell","2218","Delta","2012","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","1995","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","1996","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","1997","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","1998","",".."
"217","Cashew nuts, with shell","2218","Delta","2001","",".."
"217","Cashew nuts, with shell","2218","Delta","2002","",".."
"217","Cashew nuts, with shell","2218","Delta","2003","",".."
"217","Cashew nuts, with shell","2218","Delta","2004","",".."
"217","Cashew nuts, with shell","2218","Delta","2005","",".."
"217","Cashew nuts, with shell","2218","Delta","2006","2300",""
"217","Cashew nuts, with shell","2218","Delta","2007","2320",""
"217","Cashew nuts, with shell","2218","Delta","2008","2300",""
"217","Cashew nuts, with shell","2216","Borno","2000","","."
"217","Cashew nuts, with shell","2216","Borno","1999","","."
"217","Cashew nuts, with shell","2216","Borno","1998","","."
"217","Cashew nuts, with shell","2216","Borno","1997","","."
"217","Cashew nuts, with shell","2216","Borno","2004","","."
"217","Cashew nuts, with shell","2216","Borno","2003","","."
"217","Cashew nuts, with shell","2216","Borno","2002","","."
"217","Cashew nuts, with shell","2216","Borno","2001","","."
"217","Cashew nuts, with shell","2215","Benue","2010","",".."
"217","Cashew nuts, with shell","2215","Benue","2009","470",""
"217","Cashew nuts, with shell","2215","Benue","2008","480",""
"217","Cashew nuts, with shell","2215","Benue","2007","1480",""
"217","Cashew nuts, with shell","2216","Borno","1996","","."
"217","Cashew nuts, with shell","2216","Borno","1995","","."
"217","Cashew nuts, with shell","2215","Benue","2012","","."
"217","Cashew nuts, with shell","2215","Benue","2011","",".."
"217","Cashew nuts, with shell","2217","Cross River","1997","",".."
"217","Cashew nuts, with shell","2217","Cross River","1998","",".."
"217","Cashew nuts, with shell","2217","Cross River","1995","",".."
"217","Cashew nuts, with shell","2217","Cross River","1996","",".."
"217","Cashew nuts, with shell","2217","Cross River","2001","",".."
"217","Cashew nuts, with shell","2217","Cross River","2002","",".."
"217","Cashew nuts, with shell","2217","Cross River","1999","",".."
"217","Cashew nuts, with shell","2217","Cross River","2000","",".."
"217","Cashew nuts, with shell","2216","Borno","2007","","."
"217","Cashew nuts, with shell","2216","Borno","2008","","."
"217","Cashew nuts, with shell","2216","Borno","2005","","."
"217","Cashew nuts, with shell","2216","Borno","2006","","."
"217","Cashew nuts, with shell","2216","Borno","2011","","."
"217","Cashew nuts, with shell","2216","Borno","2012","","."
"217","Cashew nuts, with shell","2216","Borno","2009","","."
"217","Cashew nuts, with shell","2216","Borno","2010","","."
"217","Cashew nuts, with shell","65702","Ekiti","2008","2340",""
"217","Cashew nuts, with shell","65702","Ekiti","2007","2380",""
"217","Cashew nuts, with shell","65702","Ekiti","2010","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2009","2300",""
"217","Cashew nuts, with shell","65702","Ekiti","2004","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2003","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2006","2360",""
"217","Cashew nuts, with shell","65702","Ekiti","2005","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2000","",".."
"217","Cashew nuts, with shell","65702","Ekiti","1999","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2002","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2001","",".."
"217","Cashew nuts, with shell","65702","Ekiti","1996","",".."
"217","Cashew nuts, with shell","65702","Ekiti","1995","",".."
"217","Cashew nuts, with shell","65702","Ekiti","1998","",".."
"217","Cashew nuts, with shell","65702","Ekiti","1997","",".."
"217","Cashew nuts, with shell","65703","Enugu","2005","",".."
"217","Cashew nuts, with shell","65703","Enugu","2006","8090",""
"217","Cashew nuts, with shell","65703","Enugu","2007","8220",""
"217","Cashew nuts, with shell","65703","Enugu","2008","8130",""
"217","Cashew nuts, with shell","65703","Enugu","2001","",".."
"217","Cashew nuts, with shell","65703","Enugu","2002","",".."
"217","Cashew nuts, with shell","65703","Enugu","2003","",".."
"217","Cashew nuts, with shell","65703","Enugu","2004","",".."
"217","Cashew nuts, with shell","65703","Enugu","1997","",".."
"217","Cashew nuts, with shell","65703","Enugu","1998","",".."
"217","Cashew nuts, with shell","65703","Enugu","1999","",".."
"217","Cashew nuts, with shell","65703","Enugu","2000","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2011","",".."
"217","Cashew nuts, with shell","65702","Ekiti","2012","",".."
"217","Cashew nuts, with shell","65703","Enugu","1995","",".."
"217","Cashew nuts, with shell","65703","Enugu","1996","",".."
"217","Cashew nuts, with shell","2219","Edo","1996","",".."
"217","Cashew nuts, with shell","2219","Edo","1995","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2012","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2011","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2010","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2009","2770",""
"217","Cashew nuts, with shell","65701","Ebonyi","2008","2820",""
"217","Cashew nuts, with shell","65701","Ebonyi","2007","2800",""
"217","Cashew nuts, with shell","65701","Ebonyi","2006","2780",""
"217","Cashew nuts, with shell","65701","Ebonyi","2005","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2004","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2003","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2002","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2001","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","2000","",".."
"217","Cashew nuts, with shell","65701","Ebonyi","1999","",".."
"217","Cashew nuts, with shell","2219","Edo","2011","",".."
"217","Cashew nuts, with shell","2219","Edo","2012","",".."
"217","Cashew nuts, with shell","2219","Edo","2009","5460",""
"217","Cashew nuts, with shell","2219","Edo","2010","",".."
"217","Cashew nuts, with shell","2219","Edo","2007","5730",""
"217","Cashew nuts, with shell","2219","Edo","2008","5560",""
"217","Cashew nuts, with shell","2219","Edo","2005","",".."
"217","Cashew nuts, with shell","2219","Edo","2006","5470",""
"217","Cashew nuts, with shell","2219","Edo","2003","",".."
"217","Cashew nuts, with shell","2219","Edo","2004","",".."
"217","Cashew nuts, with shell","2219","Edo","2001","",".."
"217","Cashew nuts, with shell","2219","Edo","2002","",".."
"217","Cashew nuts, with shell","2219","Edo","1999","",".."
"217","Cashew nuts, with shell","2219","Edo","2000","",".."
"217","Cashew nuts, with shell","2219","Edo","1997","",".."
"217","Cashew nuts, with shell","2219","Edo","1998","",".."
"661","Cocoa beans","2227","Kebbi","2006","","."
"661","Cocoa beans","2227","Kebbi","2005","","."
"661","Cocoa beans","2227","Kebbi","2008","","."
"661","Cocoa beans","2227","Kebbi","2007","","."
"661","Cocoa beans","2227","Kebbi","2002","","."
"661","Cocoa beans","2227","Kebbi","2001","","."
"661","Cocoa beans","2227","Kebbi","2004","","."
"661","Cocoa beans","2227","Kebbi","2003","","."
"661","Cocoa beans","2228","Kogi","1996","",".."
"661","Cocoa beans","2228","Kogi","1995","",".."
"661","Cocoa beans","2228","Kogi","1998","",".."
"661","Cocoa beans","2228","Kogi","1997","",".."
"661","Cocoa beans","2227","Kebbi","2010","","."
"661","Cocoa beans","2227","Kebbi","2009","","."
"661","Cocoa beans","2227","Kebbi","2012","","."
"661","Cocoa beans","2227","Kebbi","2011","","."
"661","Cocoa beans","2226","Katsina","2007","","."
"661","Cocoa beans","2226","Katsina","2008","","."
"661","Cocoa beans","2226","Katsina","2009","","."
"661","Cocoa beans","2226","Katsina","2010","","."
"661","Cocoa beans","2226","Katsina","2003","","."
"661","Cocoa beans","2226","Katsina","2004","","."
"661","Cocoa beans","2226","Katsina","2005","","."
"661","Cocoa beans","2226","Katsina","2006","","."
"661","Cocoa beans","2227","Kebbi","1997","","."
"661","Cocoa beans","2227","Kebbi","1998","","."
"661","Cocoa beans","2227","Kebbi","1999","","."
"661","Cocoa beans","2227","Kebbi","2000","","."
"661","Cocoa beans","2226","Katsina","2011","","."
"661","Cocoa beans","2226","Katsina","2012","","."
"661","Cocoa beans","2227","Kebbi","1995","","."
"661","Cocoa beans","2227","Kebbi","1996","","."
"661","Cocoa beans","2229","Kwara","2004","",".."
"661","Cocoa beans","2229","Kwara","2003","",".."
"661","Cocoa beans","2229","Kwara","2002","",".."
"661","Cocoa beans","2229","Kwara","2001","",".."
"661","Cocoa beans","2229","Kwara","2000","",".."
"661","Cocoa beans","2229","Kwara","1999","",".."
"661","Cocoa beans","2229","Kwara","1998","",".."
"661","Cocoa beans","2229","Kwara","1997","",".."
"661","Cocoa beans","2229","Kwara","2012","",".."
"661","Cocoa beans","2229","Kwara","2011","",".."
"661","Cocoa beans","2229","Kwara","2010","",".."
"661","Cocoa beans","2229","Kwara","2009","1410",""
"661","Cocoa beans","2229","Kwara","2008","1420",""
"661","Cocoa beans","2229","Kwara","2007","1310",""
"661","Cocoa beans","2229","Kwara","2006","1740",""
"661","Cocoa beans","2229","Kwara","2005","",".."
"661","Cocoa beans","2228","Kogi","2005","",".."
"661","Cocoa beans","2228","Kogi","2006","1060",""
"661","Cocoa beans","2228","Kogi","2003","",".."
"661","Cocoa beans","2228","Kogi","2004","",".."
"661","Cocoa beans","2228","Kogi","2001","",".."
"661","Cocoa beans","2228","Kogi","2002","",".."
"661","Cocoa beans","2228","Kogi","1999","",".."
"661","Cocoa beans","2228","Kogi","2000","",".."
"661","Cocoa beans","2229","Kwara","1995","",".."
"661","Cocoa beans","2229","Kwara","1996","",".."
"661","Cocoa beans","2228","Kogi","2011","",".."
"661","Cocoa beans","2228","Kogi","2012","",".."
"661","Cocoa beans","2228","Kogi","2009","1050",""
"661","Cocoa beans","2228","Kogi","2010","",".."
"661","Cocoa beans","2228","Kogi","2007","1050",""
"661","Cocoa beans","2228","Kogi","2008","1060",""
"661","Cocoa beans","2230","Lagos","2012","",".."
"661","Cocoa beans","2230","Lagos","2011","",".."
"661","Cocoa beans","65705","Nassarawa","1996","","."
"661","Cocoa beans","65705","Nassarawa","1995","","."
"661","Cocoa beans","65705","Nassarawa","1998","","."
"661","Cocoa beans","65705","Nassarawa","1997","","."
"661","Cocoa beans","65705","Nassarawa","2000","","."
"661","Cocoa beans","65705","Nassarawa","1999","","."
"661","Cocoa beans","65705","Nassarawa","2002","","."
"661","Cocoa beans","65705","Nassarawa","2001","","."
"661","Cocoa beans","65705","Nassarawa","2004","","."
"661","Cocoa beans","65705","Nassarawa","2003","","."
"661","Cocoa beans","65705","Nassarawa","2006","","."
"661","Cocoa beans","65705","Nassarawa","2005","","."
"661","Cocoa beans","65705","Nassarawa","2008","","."
"661","Cocoa beans","65705","Nassarawa","2007","","."
"661","Cocoa beans","2230","Lagos","1995","",".."
"661","Cocoa beans","2230","Lagos","1996","",".."
"661","Cocoa beans","2230","Lagos","1997","",".."
"661","Cocoa beans","2230","Lagos","1998","",".."
"661","Cocoa beans","2230","Lagos","1999","",".."
"661","Cocoa beans","2230","Lagos","2000","",".."
"661","Cocoa beans","2230","Lagos","2001","",".."
"661","Cocoa beans","2230","Lagos","2002","",".."
"661","Cocoa beans","2230","Lagos","2003","",".."
"661","Cocoa beans","2230","Lagos","2004","",".."
"661","Cocoa beans","2230","Lagos","2005","",".."
"661","Cocoa beans","2230","Lagos","2006","290",""
"661","Cocoa beans","2230","Lagos","2007","200",""
"661","Cocoa beans","2230","Lagos","2008","200",""
"661","Cocoa beans","2230","Lagos","2009","200",""
"661","Cocoa beans","2230","Lagos","2010","",".."
"661","Cocoa beans","2231","Niger","2010","","."
"661","Cocoa beans","2231","Niger","2009","","."
"661","Cocoa beans","2231","Niger","2008","","."
"661","Cocoa beans","2231","Niger","2007","","."
"661","Cocoa beans","2232","Ogun","1996","",".."
"661","Cocoa beans","2232","Ogun","1995","",".."
"661","Cocoa beans","2231","Niger","2012","","."
"661","Cocoa beans","2231","Niger","2011","","."
"661","Cocoa beans","2232","Ogun","2000","",".."
"661","Cocoa beans","2232","Ogun","1999","",".."
"661","Cocoa beans","2232","Ogun","1998","",".."
"661","Cocoa beans","2232","Ogun","1997","",".."
"661","Cocoa beans","2232","Ogun","2004","",".."
"661","Cocoa beans","2232","Ogun","2003","",".."
"661","Cocoa beans","2232","Ogun","2002","",".."
"661","Cocoa beans","2232","Ogun","2001","",".."
"661","Cocoa beans","65705","Nassarawa","2011","","."
"661","Cocoa beans","65705","Nassarawa","2012","","."
"661","Cocoa beans","65705","Nassarawa","2009","","."
"661","Cocoa beans","65705","Nassarawa","2010","","."
"661","Cocoa beans","2231","Niger","1997","","."
"661","Cocoa beans","2231","Niger","1998","","."
"661","Cocoa beans","2231","Niger","1995","","."
"661","Cocoa beans","2231","Niger","1996","","."
"661","Cocoa beans","2231","Niger","2001","","."
"661","Cocoa beans","2231","Niger","2002","","."
"661","Cocoa beans","2231","Niger","1999","","."
"661","Cocoa beans","2231","Niger","2000","","."
"661","Cocoa beans","2231","Niger","2005","","."
"661","Cocoa beans","2231","Niger","2006","","."
"661","Cocoa beans","2231","Niger","2003","","."
"661","Cocoa beans","2231","Niger","2004","","."
"661","Cocoa beans","65703","Enugu","2011","","."
"661","Cocoa beans","65703","Enugu","2012","","."
"661","Cocoa beans","65704","Gombe","1995","","."
"661","Cocoa beans","65704","Gombe","1996","","."
"661","Cocoa beans","65703","Enugu","2007","","."
"661","Cocoa beans","65703","Enugu","2008","","."
"661","Cocoa beans","65703","Enugu","2009","","."
"661","Cocoa beans","65703","Enugu","2010","","."
"661","Cocoa beans","65703","Enugu","2003","","."
"661","Cocoa beans","65703","Enugu","2004","","."
"661","Cocoa beans","65703","Enugu","2005","","."
"661","Cocoa beans","65703","Enugu","2006","","."
"661","Cocoa beans","65703","Enugu","1999","","."
"661","Cocoa beans","65703","Enugu","2000","","."
"661","Cocoa beans","65703","Enugu","2001","","."
"661","Cocoa beans","65703","Enugu","2002","","."
"661","Cocoa beans","65703","Enugu","1996","","."
"661","Cocoa beans","65703","Enugu","1995","","."
"661","Cocoa beans","65703","Enugu","1998","","."
"661","Cocoa beans","65703","Enugu","1997","","."
"661","Cocoa beans","65702","Ekiti","2010","34660",""
"661","Cocoa beans","65702","Ekiti","2009","36020",""
"661","Cocoa beans","65702","Ekiti","2012","",".."
"661","Cocoa beans","65702","Ekiti","2011","",".."
"661","Cocoa beans","65702","Ekiti","2006","35360",""
"661","Cocoa beans","65702","Ekiti","2005","",".."
"661","Cocoa beans","65702","Ekiti","2008","36370",""
"661","Cocoa beans","65702","Ekiti","2007","35560",""
"661","Cocoa beans","65702","Ekiti","2002","",".."
"661","Cocoa beans","65702","Ekiti","2001","",".."
"661","Cocoa beans","65702","Ekiti","2004","",".."
"661","Cocoa beans","65702","Ekiti","2003","",".."
"661","Cocoa beans","2222","Imo","2009","100",""
"661","Cocoa beans","2222","Imo","2010","20",""
"661","Cocoa beans","2222","Imo","2007","10",""
"661","Cocoa beans","2222","Imo","2008","100",""
"661","Cocoa beans","2222","Imo","2005","",".."
"661","Cocoa beans","2222","Imo","2006","30",""
"661","Cocoa beans","2222","Imo","2003","",".."
"661","Cocoa beans","2222","Imo","2004","",".."
"661","Cocoa beans","2222","Imo","2001","",".."
"661","Cocoa beans","2222","Imo","2002","",".."
"661","Cocoa beans","2222","Imo","1999","",".."
"661","Cocoa beans","2222","Imo","2000","",".."
"661","Cocoa beans","2222","Imo","1997","",".."
"661","Cocoa beans","2222","Imo","1998","",".."
"661","Cocoa beans","2222","Imo","1995","",".."
"661","Cocoa beans","2222","Imo","1996","",".."
"661","Cocoa beans","65704","Gombe","2012","","."
"661","Cocoa beans","65704","Gombe","2011","","."
"661","Cocoa beans","65704","Gombe","2010","","."
"661","Cocoa beans","65704","Gombe","2009","","."
"661","Cocoa beans","65704","Gombe","2008","","."
"661","Cocoa beans","65704","Gombe","2007","","."
"661","Cocoa beans","65704","Gombe","2006","","."
"661","Cocoa beans","65704","Gombe","2005","","."
"661","Cocoa beans","65704","Gombe","2004","","."
"661","Cocoa beans","65704","Gombe","2003","","."
"661","Cocoa beans","65704","Gombe","2002","","."
"661","Cocoa beans","65704","Gombe","2001","","."
"661","Cocoa beans","65704","Gombe","2000","","."
"661","Cocoa beans","65704","Gombe","1999","","."
"661","Cocoa beans","65704","Gombe","1998","","."
"661","Cocoa beans","65704","Gombe","1997","","."
"661","Cocoa beans","2224","Kaduna","1999","","."
"661","Cocoa beans","2224","Kaduna","2000","","."
"661","Cocoa beans","2224","Kaduna","2001","","."
"661","Cocoa beans","2224","Kaduna","2002","","."
"661","Cocoa beans","2224","Kaduna","2003","","."
"661","Cocoa beans","2224","Kaduna","2004","","."
"661","Cocoa beans","2224","Kaduna","2005","","."
"661","Cocoa beans","2224","Kaduna","2006","","."
"661","Cocoa beans","2223","Jigawa","2009","","."
"661","Cocoa beans","2223","Jigawa","2010","","."
"661","Cocoa beans","2223","Jigawa","2011","","."
"661","Cocoa beans","2223","Jigawa","2012","","."
"661","Cocoa beans","2224","Kaduna","1995","","."
"661","Cocoa beans","2224","Kaduna","1996","","."
"661","Cocoa beans","2224","Kaduna","1997","","."
"661","Cocoa beans","2224","Kaduna","1998","","."
"661","Cocoa beans","2223","Jigawa","2002","","."
"661","Cocoa beans","2223","Jigawa","2001","","."
"661","Cocoa beans","2223","Jigawa","2004","","."
"661","Cocoa beans","2223","Jigawa","2003","","."
"661","Cocoa beans","2223","Jigawa","2006","","."
"661","Cocoa beans","2223","Jigawa","2005","","."
"661","Cocoa beans","2223","Jigawa","2008","","."
"661","Cocoa beans","2223","Jigawa","2007","","."
"661","Cocoa beans","2222","Imo","2012","",".."
"661","Cocoa beans","2222","Imo","2011","",".."
"661","Cocoa beans","2223","Jigawa","1996","","."
"661","Cocoa beans","2223","Jigawa","1995","","."
"661","Cocoa beans","2223","Jigawa","1998","","."
"661","Cocoa beans","2223","Jigawa","1997","","."
"661","Cocoa beans","2223","Jigawa","2000","","."
"661","Cocoa beans","2223","Jigawa","1999","","."
"661","Cocoa beans","2226","Katsina","1997","","."
"661","Cocoa beans","2226","Katsina","1998","","."
"661","Cocoa beans","2226","Katsina","1995","","."
"661","Cocoa beans","2226","Katsina","1996","","."
"661","Cocoa beans","2226","Katsina","2001","","."
"661","Cocoa beans","2226","Katsina","2002","","."
"661","Cocoa beans","2226","Katsina","1999","","."
"661","Cocoa beans","2226","Katsina","2000","","."
"661","Cocoa beans","2225","Kano","2007","","."
"661","Cocoa beans","2225","Kano","2008","","."
"661","Cocoa beans","2225","Kano","2005","","."
"661","Cocoa beans","2225","Kano","2006","","."
"661","Cocoa beans","2225","Kano","2011","","."
"661","Cocoa beans","2225","Kano","2012","","."
"661","Cocoa beans","2225","Kano","2009","","."
"661","Cocoa beans","2225","Kano","2010","","."
"661","Cocoa beans","2225","Kano","2000","","."
"661","Cocoa beans","2225","Kano","1999","","."
"661","Cocoa beans","2225","Kano","1998","","."
"661","Cocoa beans","2225","Kano","1997","","."
"661","Cocoa beans","2225","Kano","2004","","."
"661","Cocoa beans","2225","Kano","2003","","."
"661","Cocoa beans","2225","Kano","2002","","."
"661","Cocoa beans","2225","Kano","2001","","."
"661","Cocoa beans","2224","Kaduna","2010","","."
"661","Cocoa beans","2224","Kaduna","2009","","."
"661","Cocoa beans","2224","Kaduna","2008","","."
"661","Cocoa beans","2224","Kaduna","2007","","."
"661","Cocoa beans","2225","Kano","1996","","."
"661","Cocoa beans","2225","Kano","1995","","."
"661","Cocoa beans","2224","Kaduna","2012","","."
"661","Cocoa beans","2224","Kaduna","2011","","."
"661","Cocoa beans","65700","Bayelsa","2005","",".."
"661","Cocoa beans","65700","Bayelsa","2006","350",""
"661","Cocoa beans","65700","Bayelsa","2003","",".."
"661","Cocoa beans","65700","Bayelsa","2004","",".."
"661","Cocoa beans","65700","Bayelsa","2001","",".."
"661","Cocoa beans","65700","Bayelsa","2002","",".."
"661","Cocoa beans","65700","Bayelsa","1999","",".."
"661","Cocoa beans","65700","Bayelsa","2000","",".."
"661","Cocoa beans","2215","Benue","1995","",".."
"661","Cocoa beans","2215","Benue","1996","",".."
"661","Cocoa beans","65700","Bayelsa","2011","",".."
"661","Cocoa beans","65700","Bayelsa","2012","",".."
"661","Cocoa beans","65700","Bayelsa","2009","90",""
"661","Cocoa beans","65700","Bayelsa","2010","",".."
"661","Cocoa beans","65700","Bayelsa","2007","380",""
"661","Cocoa beans","65700","Bayelsa","2008","90",""
"661","Cocoa beans","2215","Benue","2004","",".."
"661","Cocoa beans","2215","Benue","2003","",".."
"661","Cocoa beans","2215","Benue","2002","",".."
"661","Cocoa beans","2215","Benue","2001","",".."
"661","Cocoa beans","2215","Benue","2000","",".."
"661","Cocoa beans","2215","Benue","1999","",".."
"661","Cocoa beans","2215","Benue","1998","",".."
"661","Cocoa beans","2215","Benue","1997","",".."
"661","Cocoa beans","2215","Benue","2012","",".."
"661","Cocoa beans","2215","Benue","2011","",".."
"661","Cocoa beans","2215","Benue","2010","",".."
"661","Cocoa beans","2215","Benue","2009","",".."
"661","Cocoa beans","2215","Benue","2008","",".."
"661","Cocoa beans","2215","Benue","2007","",".."
"661","Cocoa beans","2215","Benue","2006","",".."
"661","Cocoa beans","2215","Benue","2005","",".."
"661","Cocoa beans","2216","Borno","1999","","."
"661","Cocoa beans","2216","Borno","2000","","."
"661","Cocoa beans","2216","Borno","2001","","."
"661","Cocoa beans","2216","Borno","2002","","."
"661","Cocoa beans","2216","Borno","1995","","."
"661","Cocoa beans","2216","Borno","1996","","."
"661","Cocoa beans","2216","Borno","1997","","."
"661","Cocoa beans","2216","Borno","1998","","."
"661","Cocoa beans","2216","Borno","2007","","."
"661","Cocoa beans","2216","Borno","2008","","."
"661","Cocoa beans","2216","Borno","2009","","."
"661","Cocoa beans","2216","Borno","2010","","."
"661","Cocoa beans","2216","Borno","2003","","."
"661","Cocoa beans","2216","Borno","2004","","."
"661","Cocoa beans","2216","Borno","2005","","."
"661","Cocoa beans","2216","Borno","2006","","."
"661","Cocoa beans","2217","Cross River","1998","",".."
"661","Cocoa beans","2217","Cross River","1997","",".."
"661","Cocoa beans","2217","Cross River","2000","",".."
"661","Cocoa beans","2217","Cross River","1999","",".."
"661","Cocoa beans","2216","Borno","2012","","."
"661","Cocoa beans","2216","Borno","2011","","."
"661","Cocoa beans","2217","Cross River","1996","",".."
"661","Cocoa beans","2217","Cross River","1995","",".."
"661","Cocoa beans","2217","Cross River","2006","70830",""
"661","Cocoa beans","2217","Cross River","2005","",".."
"661","Cocoa beans","2217","Cross River","2008","71230",""
"661","Cocoa beans","2217","Cross River","2007","71070",""
"661","Cocoa beans","2217","Cross River","2002","",".."
"661","Cocoa beans","2217","Cross River","2001","",".."
"661","Cocoa beans","2217","Cross River","2004","",".."
"661","Cocoa beans","2217","Cross River","2003","",".."
"661","Cocoa beans","2217","Cross River","2011","",".."
"661","Cocoa beans","2217","Cross River","2012","",".."
"661","Cocoa beans","2217","Cross River","2009","70550",""
"661","Cocoa beans","2217","Cross River","2010","72540",""
"661","Cocoa beans","2218","Delta","1997","",".."
"661","Cocoa beans","2218","Delta","1998","",".."
"661","Cocoa beans","2218","Delta","1995","",".."
"661","Cocoa beans","2218","Delta","1996","",".."
"661","Cocoa beans","2218","Delta","2001","",".."
"661","Cocoa beans","2218","Delta","2002","",".."
"661","Cocoa beans","2218","Delta","1999","",".."
"661","Cocoa beans","2218","Delta","2000","",".."
"661","Cocoa beans","2218","Delta","2005","",".."
"661","Cocoa beans","2218","Delta","2006","200",""
"661","Cocoa beans","2218","Delta","2003","",".."
"661","Cocoa beans","2218","Delta","2004","",".."
"661","Cocoa beans","2218","Delta","2010","",".."
"661","Cocoa beans","2218","Delta","2009","3880",""
"661","Cocoa beans","2218","Delta","2008","3920",""
"661","Cocoa beans","2218","Delta","2007","200",""
"661","Cocoa beans","65701","Ebonyi","1996","",".."
"661","Cocoa beans","65701","Ebonyi","1995","",".."
"661","Cocoa beans","2218","Delta","2012","",".."
"661","Cocoa beans","2218","Delta","2011","",".."
"661","Cocoa beans","65701","Ebonyi","2000","",".."
"661","Cocoa beans","65701","Ebonyi","1999","",".."
"661","Cocoa beans","65701","Ebonyi","1998","",".."
"661","Cocoa beans","65701","Ebonyi","1997","",".."
"661","Cocoa beans","65701","Ebonyi","2004","",".."
"661","Cocoa beans","65701","Ebonyi","2003","",".."
"661","Cocoa beans","65701","Ebonyi","2002","",".."
"661","Cocoa beans","65701","Ebonyi","2001","",".."
"661","Cocoa beans","65701","Ebonyi","2005","",".."
"661","Cocoa beans","65701","Ebonyi","2006","",".."
"661","Cocoa beans","65701","Ebonyi","2007","",".."
"661","Cocoa beans","65701","Ebonyi","2008","",".."
"661","Cocoa beans","65701","Ebonyi","2009","",".."
"661","Cocoa beans","65701","Ebonyi","2010","",".."
"661","Cocoa beans","65701","Ebonyi","2011","",".."
"661","Cocoa beans","65701","Ebonyi","2012","",".."
"661","Cocoa beans","2219","Edo","1995","",".."
"661","Cocoa beans","2219","Edo","1996","",".."
"661","Cocoa beans","2219","Edo","1997","",".."
"661","Cocoa beans","2219","Edo","1998","",".."
"661","Cocoa beans","2219","Edo","1999","",".."
"661","Cocoa beans","2219","Edo","2000","",".."
"661","Cocoa beans","2219","Edo","2001","",".."
"661","Cocoa beans","2219","Edo","2002","",".."
"661","Cocoa beans","2219","Edo","2004","",".."
"661","Cocoa beans","2219","Edo","2003","",".."
"661","Cocoa beans","2219","Edo","2006","23130",""
"661","Cocoa beans","2219","Edo","2005","",".."
"661","Cocoa beans","2219","Edo","2008","23620",""
"661","Cocoa beans","2219","Edo","2007","23490",""
"661","Cocoa beans","2219","Edo","2010","26040",""
"661","Cocoa beans","2219","Edo","2009","23390",""
