"Crop (code)","Crop","Administrative level 1 (code)","Administrative level 1","Year","Value","Flag"
"176","Beans, dry","2225","Kano","1997","111830",""
"176","Beans, dry","2225","Kano","1998","122370",""
"176","Beans, dry","2225","Kano","2002","212010",""
"176","Beans, dry","2225","Kano","2001","179560",""
"176","Beans, dry","2225","Kano","2000","155910",""
"176","Beans, dry","2225","Kano","1999","156410",""
"176","Beans, dry","2225","Kano","2006","88450",""
"176","Beans, dry","2225","Kano","2005","189720",""
"176","Beans, dry","2225","Kano","2004","197620",""
"176","Beans, dry","2225","Kano","2003","211460",""
"176","Beans, dry","2225","Kano","2010","82920",""
"176","Beans, dry","2225","Kano","2009","72150",""
"176","Beans, dry","2225","Kano","2008","69680",""
"176","Beans, dry","2225","Kano","2007","70510",""
"176","Beans, dry","2226","Katsina","1996","143460",""
"176","Beans, dry","2226","Katsina","1995","142770",""
"176","Beans, dry","2225","Kano","2012","123600",""
"176","Beans, dry","2225","Kano","2011","2600",""
"176","Beans, dry","2226","Katsina","1999","191050",""
"176","Beans, dry","2226","Katsina","2000","145960",""
"176","Beans, dry","2226","Katsina","1997","158860",""
"176","Beans, dry","2226","Katsina","1998","156410",""
"176","Beans, dry","2226","Katsina","2003","124960",""
"176","Beans, dry","2226","Katsina","2004","138210",""
"176","Beans, dry","2226","Katsina","2001","116340",""
"176","Beans, dry","2226","Katsina","2002","126680",""
"176","Beans, dry","2226","Katsina","2007","166480",""
"176","Beans, dry","2226","Katsina","2008","187500",""
"176","Beans, dry","2226","Katsina","2005","118600",""
"176","Beans, dry","2226","Katsina","2006","127260",""
"176","Beans, dry","2226","Katsina","2011","14770",""
"176","Beans, dry","2226","Katsina","2012","43400",""
"176","Beans, dry","2226","Katsina","2009","209640",""
"176","Beans, dry","2226","Katsina","2010","240940",""
"176","Beans, dry","65703","Enugu","1998","1320",""
"176","Beans, dry","65703","Enugu","1997","1450",""
"176","Beans, dry","65703","Enugu","2000","1800",""
"176","Beans, dry","65703","Enugu","1999","2000",""
"176","Beans, dry","65702","Ekiti","2012","94100",""
"176","Beans, dry","65702","Ekiti","2011","91300",""
"176","Beans, dry","65703","Enugu","1996","1410",""
"176","Beans, dry","65703","Enugu","1995","1380",""
"176","Beans, dry","65703","Enugu","2006","1110",""
"176","Beans, dry","65703","Enugu","2005","1090",""
"176","Beans, dry","65703","Enugu","2008","950",""
"176","Beans, dry","65703","Enugu","2007","1020",""
"176","Beans, dry","65703","Enugu","2002","1550",""
"176","Beans, dry","65703","Enugu","2001","1130",""
"176","Beans, dry","65703","Enugu","2004","1050",""
"176","Beans, dry","65703","Enugu","2003","1580",""
"176","Beans, dry","65704","Gombe","1995","77030",""
"176","Beans, dry","65704","Gombe","1996","67940",""
"176","Beans, dry","65704","Gombe","1997","60540",""
"176","Beans, dry","65704","Gombe","1998","45330",""
"176","Beans, dry","65703","Enugu","2009","950",""
"176","Beans, dry","65703","Enugu","2010","1090",""
"176","Beans, dry","65703","Enugu","2011","208650",""
"176","Beans, dry","65703","Enugu","2012","201300",""
"176","Beans, dry","65704","Gombe","2003","47950",""
"176","Beans, dry","65704","Gombe","2004","45850",""
"176","Beans, dry","65704","Gombe","2005","41870",""
"176","Beans, dry","65704","Gombe","2006","130010",""
"176","Beans, dry","65704","Gombe","1999","45530",""
"176","Beans, dry","65704","Gombe","2000","41220",""
"176","Beans, dry","65704","Gombe","2001","44930",""
"176","Beans, dry","65704","Gombe","2002","45440",""
"176","Beans, dry","2222","Imo","1996","610",""
"176","Beans, dry","2222","Imo","1995","770",""
"176","Beans, dry","65704","Gombe","2012","192500",""
"176","Beans, dry","65704","Gombe","2011","191800",""
"176","Beans, dry","65704","Gombe","2010","106220",""
"176","Beans, dry","65704","Gombe","2009","92420",""
"176","Beans, dry","65704","Gombe","2008","73570",""
"176","Beans, dry","65704","Gombe","2007","135180",""
"176","Beans, dry","2222","Imo","2004","600",""
"176","Beans, dry","2222","Imo","2003","620",""
"176","Beans, dry","2222","Imo","2002","660",""
"176","Beans, dry","2222","Imo","2001","710",""
"176","Beans, dry","2222","Imo","2000","380",""
"176","Beans, dry","2222","Imo","1999","70",""
"176","Beans, dry","2222","Imo","1998","480",""
"176","Beans, dry","2222","Imo","1997","600",""
"176","Beans, dry","2222","Imo","2011","",".."
"176","Beans, dry","2222","Imo","2012","140400",""
"176","Beans, dry","2222","Imo","2009","420",""
"176","Beans, dry","2222","Imo","2010","",".."
"176","Beans, dry","2222","Imo","2007","730",""
"176","Beans, dry","2222","Imo","2008","470",""
"176","Beans, dry","2222","Imo","2005","610",""
"176","Beans, dry","2222","Imo","2006","610",""
"176","Beans, dry","2223","Jigawa","2001","211000",""
"176","Beans, dry","2223","Jigawa","2002","122850",""
"176","Beans, dry","2223","Jigawa","1999","220000",""
"176","Beans, dry","2223","Jigawa","2000","175000",""
"176","Beans, dry","2223","Jigawa","1997","616000",""
"176","Beans, dry","2223","Jigawa","1998","149000",""
"176","Beans, dry","2223","Jigawa","1995","300000",""
"176","Beans, dry","2223","Jigawa","1996","308000",""
"176","Beans, dry","2218","Delta","2009","330",""
"176","Beans, dry","2218","Delta","2010","",".."
"176","Beans, dry","2218","Delta","2011","",".."
"176","Beans, dry","2218","Delta","2012","",".."
"176","Beans, dry","65701","Ebonyi","1995","",".."
"176","Beans, dry","65701","Ebonyi","1996","",".."
"176","Beans, dry","65701","Ebonyi","1997","",".."
"176","Beans, dry","65701","Ebonyi","1998","",".."
"176","Beans, dry","2218","Delta","2001","",".."
"176","Beans, dry","2218","Delta","2002","",".."
"176","Beans, dry","2218","Delta","2003","60",""
"176","Beans, dry","2218","Delta","2004","60",""
"176","Beans, dry","2218","Delta","2005","",".."
"176","Beans, dry","2218","Delta","2006","20",""
"176","Beans, dry","2218","Delta","2007","",".."
"176","Beans, dry","2218","Delta","2008","",".."
"176","Beans, dry","65701","Ebonyi","2008","",".."
"176","Beans, dry","65701","Ebonyi","2007","",".."
"176","Beans, dry","65701","Ebonyi","2010","800",""
"176","Beans, dry","65701","Ebonyi","2009","",".."
"176","Beans, dry","65701","Ebonyi","2012","77500",""
"176","Beans, dry","65701","Ebonyi","2011","76580",""
"176","Beans, dry","2219","Edo","1996","2420",""
"176","Beans, dry","2219","Edo","1995","2270",""
"176","Beans, dry","65701","Ebonyi","2000","",".."
"176","Beans, dry","65701","Ebonyi","1999","",".."
"176","Beans, dry","65701","Ebonyi","2002","",".."
"176","Beans, dry","65701","Ebonyi","2001","",".."
"176","Beans, dry","65701","Ebonyi","2004","",".."
"176","Beans, dry","65701","Ebonyi","2003","",".."
"176","Beans, dry","65701","Ebonyi","2006","",".."
"176","Beans, dry","65701","Ebonyi","2005","",".."
"176","Beans, dry","2219","Edo","2007","910",""
"176","Beans, dry","2219","Edo","2008","790",""
"176","Beans, dry","2219","Edo","2005","670",""
"176","Beans, dry","2219","Edo","2006","740",""
"176","Beans, dry","2219","Edo","2011","",".."
"176","Beans, dry","2219","Edo","2012","",".."
"176","Beans, dry","2219","Edo","2009","810",""
"176","Beans, dry","2219","Edo","2010","980",""
"176","Beans, dry","2219","Edo","1999","580",""
"176","Beans, dry","2219","Edo","2000","620",""
"176","Beans, dry","2219","Edo","1997","1760",""
"176","Beans, dry","2219","Edo","1998","1210",""
"176","Beans, dry","2219","Edo","2003","800",""
"176","Beans, dry","2219","Edo","2004","650",""
"176","Beans, dry","2219","Edo","2001","720",""
"176","Beans, dry","2219","Edo","2002","690",""
"176","Beans, dry","65702","Ekiti","2006","320",""
"176","Beans, dry","65702","Ekiti","2005","380",""
"176","Beans, dry","65702","Ekiti","2004","410",""
"176","Beans, dry","65702","Ekiti","2003","400",""
"176","Beans, dry","65702","Ekiti","2010","",".."
"176","Beans, dry","65702","Ekiti","2009","390",""
"176","Beans, dry","65702","Ekiti","2008","540",""
"176","Beans, dry","65702","Ekiti","2007","440",""
"176","Beans, dry","65702","Ekiti","1998","370",""
"176","Beans, dry","65702","Ekiti","1997","490",""
"176","Beans, dry","65702","Ekiti","1996","360",""
"176","Beans, dry","65702","Ekiti","1995","400",""
"176","Beans, dry","65702","Ekiti","2002","400",""
"176","Beans, dry","65702","Ekiti","2001","360",""
"176","Beans, dry","65702","Ekiti","2000","340",""
"176","Beans, dry","65702","Ekiti","1999","390",""
"176","Beans, dry","2215","Benue","2003","27030",""
"176","Beans, dry","2215","Benue","2004","26800",""
"176","Beans, dry","2215","Benue","2005","26330",""
"176","Beans, dry","2215","Benue","2006","26720",""
"176","Beans, dry","2215","Benue","1999","27210",""
"176","Beans, dry","2215","Benue","2000","26310",""
"176","Beans, dry","2215","Benue","2001","27630",""
"176","Beans, dry","2215","Benue","2002","26400",""
"176","Beans, dry","2215","Benue","1995","28110",""
"176","Beans, dry","2215","Benue","1996","25760",""
"176","Beans, dry","2215","Benue","1997","32270",""
"176","Beans, dry","2215","Benue","1998","26300",""
"176","Beans, dry","65700","Bayelsa","2009","",".."
"176","Beans, dry","65700","Bayelsa","2010","",".."
"176","Beans, dry","65700","Bayelsa","2011","",".."
"176","Beans, dry","65700","Bayelsa","2012","28600",""
"176","Beans, dry","2216","Borno","2002","150870",""
"176","Beans, dry","2216","Borno","2001","444400",""
"176","Beans, dry","2216","Borno","2004","170110",""
"176","Beans, dry","2216","Borno","2003","170110",""
"176","Beans, dry","2216","Borno","1998","555490",""
"176","Beans, dry","2216","Borno","1997","564660",""
"176","Beans, dry","2216","Borno","2000","444400",""
"176","Beans, dry","2216","Borno","1999","555490",""
"176","Beans, dry","2215","Benue","2012","277300",""
"176","Beans, dry","2215","Benue","2011","276760",""
"176","Beans, dry","2216","Borno","1996","564660",""
"176","Beans, dry","2216","Borno","1995","589190",""
"176","Beans, dry","2215","Benue","2008","41250",""
"176","Beans, dry","2215","Benue","2007","26920",""
"176","Beans, dry","2215","Benue","2010","48120",""
"176","Beans, dry","2215","Benue","2009","41870",""
"176","Beans, dry","2217","Cross River","2001","8130",""
"176","Beans, dry","2217","Cross River","2002","8420",""
"176","Beans, dry","2217","Cross River","1999","",".."
"176","Beans, dry","2217","Cross River","2000","",".."
"176","Beans, dry","2217","Cross River","1997","",".."
"176","Beans, dry","2217","Cross River","1998","",".."
"176","Beans, dry","2217","Cross River","1995","",".."
"176","Beans, dry","2217","Cross River","1996","",".."
"176","Beans, dry","2216","Borno","2011","",".."
"176","Beans, dry","2216","Borno","2012","288000",""
"176","Beans, dry","2216","Borno","2009","227010",""
"176","Beans, dry","2216","Borno","2010","260900",""
"176","Beans, dry","2216","Borno","2007","265280",""
"176","Beans, dry","2216","Borno","2008","220670",""
"176","Beans, dry","2216","Borno","2005","173510",""
"176","Beans, dry","2216","Borno","2006","242470",""
"176","Beans, dry","2218","Delta","2000","",".."
"176","Beans, dry","2218","Delta","1999","",".."
"176","Beans, dry","2218","Delta","1998","",".."
"176","Beans, dry","2218","Delta","1997","",".."
"176","Beans, dry","2218","Delta","1996","",".."
"176","Beans, dry","2218","Delta","1995","",".."
"176","Beans, dry","2217","Cross River","2012","27900",""
"176","Beans, dry","2217","Cross River","2011","17700",""
"176","Beans, dry","2217","Cross River","2010","",".."
"176","Beans, dry","2217","Cross River","2009","",".."
"176","Beans, dry","2217","Cross River","2008","",".."
"176","Beans, dry","2217","Cross River","2007","",".."
"176","Beans, dry","2217","Cross River","2006","8880",""
"176","Beans, dry","2217","Cross River","2005","8600",""
"176","Beans, dry","2217","Cross River","2004","8580",""
"176","Beans, dry","2217","Cross River","2003","8200",""
"176","Beans, dry","2213","Anambra","1999","",".."
"176","Beans, dry","2213","Anambra","2000","",".."
"176","Beans, dry","2213","Anambra","1997","",".."
"176","Beans, dry","2213","Anambra","1998","",".."
"176","Beans, dry","2213","Anambra","2003","",".."
"176","Beans, dry","2213","Anambra","2004","",".."
"176","Beans, dry","2213","Anambra","2001","",".."
"176","Beans, dry","2213","Anambra","2002","",".."
"176","Beans, dry","2213","Anambra","2007","",".."
"176","Beans, dry","2213","Anambra","2008","",".."
"176","Beans, dry","2213","Anambra","2005","",".."
"176","Beans, dry","2213","Anambra","2006","",".."
"176","Beans, dry","2213","Anambra","2011","",".."
"176","Beans, dry","2213","Anambra","2012","186700",""
"176","Beans, dry","2213","Anambra","2009","",".."
"176","Beans, dry","2213","Anambra","2010","",".."
"176","Beans, dry","2212","Akwa Ibom","2002","2040",""
"176","Beans, dry","2212","Akwa Ibom","2001","3110",""
"176","Beans, dry","2212","Akwa Ibom","2000","4300",""
"176","Beans, dry","2212","Akwa Ibom","1999","4000",""
"176","Beans, dry","2212","Akwa Ibom","2006","2600",""
"176","Beans, dry","2212","Akwa Ibom","2005","2500",""
"176","Beans, dry","2212","Akwa Ibom","2004","2420",""
"176","Beans, dry","2212","Akwa Ibom","2003","2110",""
"176","Beans, dry","2212","Akwa Ibom","2010","",".."
"176","Beans, dry","2212","Akwa Ibom","2009","",".."
"176","Beans, dry","2212","Akwa Ibom","2008","",".."
"176","Beans, dry","2212","Akwa Ibom","2007","",".."
"176","Beans, dry","2213","Anambra","1996","",".."
"176","Beans, dry","2213","Anambra","1995","",".."
"176","Beans, dry","2212","Akwa Ibom","2012","59100",""
"176","Beans, dry","2212","Akwa Ibom","2011","89180",""
"176","Beans, dry","65699","Bauchi","2011","1960",""
"176","Beans, dry","65699","Bauchi","2012","149000",""
"176","Beans, dry","65700","Bayelsa","1995","",".."
"176","Beans, dry","65700","Bayelsa","1996","",".."
"176","Beans, dry","65700","Bayelsa","1997","",".."
"176","Beans, dry","65700","Bayelsa","1998","",".."
"176","Beans, dry","65700","Bayelsa","1999","",".."
"176","Beans, dry","65700","Bayelsa","2000","",".."
"176","Beans, dry","65700","Bayelsa","2001","",".."
"176","Beans, dry","65700","Bayelsa","2002","",".."
"176","Beans, dry","65700","Bayelsa","2003","",".."
"176","Beans, dry","65700","Bayelsa","2004","",".."
"176","Beans, dry","65700","Bayelsa","2005","",".."
"176","Beans, dry","65700","Bayelsa","2006","",".."
"176","Beans, dry","65700","Bayelsa","2007","",".."
"176","Beans, dry","65700","Bayelsa","2008","",".."
"176","Beans, dry","65699","Bauchi","1996","246560",""
"176","Beans, dry","65699","Bauchi","1995","279570",""
"176","Beans, dry","65699","Bauchi","1998","173310",""
"176","Beans, dry","65699","Bauchi","1997","219700",""
"176","Beans, dry","65699","Bauchi","2000","123430",""
"176","Beans, dry","65699","Bauchi","1999","182610",""
"176","Beans, dry","65699","Bauchi","2002","146000",""
"176","Beans, dry","65699","Bauchi","2001","141270",""
"176","Beans, dry","65699","Bauchi","2004","154560",""
"176","Beans, dry","65699","Bauchi","2003","148970",""
"176","Beans, dry","65699","Bauchi","2006","149180",""
"176","Beans, dry","65699","Bauchi","2005","153790",""
"176","Beans, dry","65699","Bauchi","2008","222640",""
"176","Beans, dry","65699","Bauchi","2007","150910",""
"176","Beans, dry","65699","Bauchi","2010","225380",""
"176","Beans, dry","65699","Bauchi","2009","239650",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2011","14160",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2012","13900",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2009","2730",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2010","13050",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2007","640",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2008","2500",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2005","780",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2006","670",""
"176","Beans, dry","65698","Abia","2001","166",""
"176","Beans, dry","65698","Abia","2002","110",""
"176","Beans, dry","65698","Abia","1999","26",""
"176","Beans, dry","65698","Abia","2000","144",""
"176","Beans, dry","65698","Abia","1997","225",""
"176","Beans, dry","65698","Abia","1998","182",""
"176","Beans, dry","65698","Abia","1995","290",""
"176","Beans, dry","65698","Abia","1996","232",""
"242","Groundnuts, with shell","2221","FCT, Abuja","1996","880",""
"242","Groundnuts, with shell","2221","FCT, Abuja","1995","1340",""
"242","Groundnuts, with shell","65710","Zamfara","2012","114900",""
"242","Groundnuts, with shell","65710","Zamfara","2011","134900",""
"242","Groundnuts, with shell","65710","Zamfara","2010","185510",""
"242","Groundnuts, with shell","65710","Zamfara","2009","166520",""
"242","Groundnuts, with shell","65710","Zamfara","2008","158730",""
"242","Groundnuts, with shell","65710","Zamfara","2007","144810",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2004","760",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2003","1500",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2002","1500",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2001","1560",""
"242","Groundnuts, with shell","2221","FCT, Abuja","2000","930",""
"242","Groundnuts, with shell","2221","FCT, Abuja","1999","750",""
"242","Groundnuts, with shell","2221","FCT, Abuja","1998","1050",""
"242","Groundnuts, with shell","2221","FCT, Abuja","1997","1050",""
"176","Beans, dry","2211","Adamawa","2005","56000",""
"176","Beans, dry","2211","Adamawa","2006","64300",""
"176","Beans, dry","2211","Adamawa","2007","68610",""
"176","Beans, dry","2211","Adamawa","2008","61970",""
"176","Beans, dry","2211","Adamawa","2001","50000",""
"176","Beans, dry","2211","Adamawa","2002","53000",""
"176","Beans, dry","2211","Adamawa","2003","58000",""
"176","Beans, dry","2211","Adamawa","2004","58000",""
"176","Beans, dry","2212","Akwa Ibom","1995","580",""
"176","Beans, dry","2212","Akwa Ibom","1996","650",""
"176","Beans, dry","2212","Akwa Ibom","1997","520",""
"176","Beans, dry","2212","Akwa Ibom","1998","1840",""
"176","Beans, dry","2211","Adamawa","2009","66820",""
"176","Beans, dry","2211","Adamawa","2010","76030",""
"176","Beans, dry","2211","Adamawa","2011","154230",""
"176","Beans, dry","2211","Adamawa","2012","54100",""
"176","Beans, dry","65698","Abia","2008","7750",""
"176","Beans, dry","65698","Abia","2007","5050",""
"176","Beans, dry","65698","Abia","2010","2060",""
"176","Beans, dry","65698","Abia","2009","7890",""
"176","Beans, dry","65698","Abia","2004","492",""
"176","Beans, dry","65698","Abia","2003","100",""
"176","Beans, dry","65698","Abia","2006","380",""
"176","Beans, dry","65698","Abia","2005","190",""
"176","Beans, dry","2211","Adamawa","1998","28130",""
"176","Beans, dry","2211","Adamawa","1997","27220",""
"176","Beans, dry","2211","Adamawa","2000","53000",""
"176","Beans, dry","2211","Adamawa","1999","82120",""
"176","Beans, dry","65698","Abia","2012","51900",""
"176","Beans, dry","65698","Abia","2011","49690",""
"176","Beans, dry","2211","Adamawa","1996","30790",""
"176","Beans, dry","2211","Adamawa","1995","61210",""
"242","Groundnuts, with shell","2239","Taraba","2006","142040",""
"242","Groundnuts, with shell","2239","Taraba","2005","144000",""
"242","Groundnuts, with shell","2239","Taraba","2004","143010",""
"242","Groundnuts, with shell","2239","Taraba","2003","139120",""
"242","Groundnuts, with shell","2239","Taraba","2010","184280",""
"242","Groundnuts, with shell","2239","Taraba","2009","165420",""
"242","Groundnuts, with shell","2239","Taraba","2008","167490",""
"242","Groundnuts, with shell","2239","Taraba","2007","143780",""
"242","Groundnuts, with shell","2239","Taraba","1998","15900",""
"242","Groundnuts, with shell","2239","Taraba","1997","16120",""
"242","Groundnuts, with shell","2239","Taraba","1996","15010",""
"242","Groundnuts, with shell","2239","Taraba","1995","14000",""
"242","Groundnuts, with shell","2239","Taraba","2002","15940",""
"242","Groundnuts, with shell","2239","Taraba","2001","22560",""
"242","Groundnuts, with shell","2239","Taraba","2000","25000",""
"242","Groundnuts, with shell","2239","Taraba","1999","17020",""
"242","Groundnuts, with shell","65709","Sokoto","2007","65230",""
"242","Groundnuts, with shell","65709","Sokoto","2008","59890",""
"242","Groundnuts, with shell","65709","Sokoto","2005","51180",""
"242","Groundnuts, with shell","65709","Sokoto","2006","64000",""
"242","Groundnuts, with shell","65709","Sokoto","2011","110900",""
"242","Groundnuts, with shell","65709","Sokoto","2012","110800",""
"242","Groundnuts, with shell","65709","Sokoto","2009","87460",""
"242","Groundnuts, with shell","65709","Sokoto","2010","97430",""
"242","Groundnuts, with shell","65709","Sokoto","1999","42620",""
"242","Groundnuts, with shell","65709","Sokoto","2000","45130",""
"242","Groundnuts, with shell","65709","Sokoto","1997","52930",""
"242","Groundnuts, with shell","65709","Sokoto","1998","54520",""
"242","Groundnuts, with shell","65709","Sokoto","2003","53900",""
"242","Groundnuts, with shell","65709","Sokoto","2004","46530",""
"242","Groundnuts, with shell","65709","Sokoto","2001","45130",""
"242","Groundnuts, with shell","65709","Sokoto","2002","44290",""
"242","Groundnuts, with shell","65710","Zamfara","2000","114380",""
"242","Groundnuts, with shell","65710","Zamfara","1999","135450",""
"242","Groundnuts, with shell","65710","Zamfara","2002","110190",""
"242","Groundnuts, with shell","65710","Zamfara","2001","110310",""
"242","Groundnuts, with shell","65710","Zamfara","2004","138390",""
"242","Groundnuts, with shell","65710","Zamfara","2003","126520",""
"242","Groundnuts, with shell","65710","Zamfara","2006","142350",""
"242","Groundnuts, with shell","65710","Zamfara","2005","153310",""
"242","Groundnuts, with shell","2240","Yobe","2010","86050",""
"242","Groundnuts, with shell","2240","Yobe","2009","77240",""
"242","Groundnuts, with shell","2240","Yobe","2012","42500",""
"242","Groundnuts, with shell","2240","Yobe","2011","42120",""
"242","Groundnuts, with shell","65710","Zamfara","1996","230190",""
"242","Groundnuts, with shell","65710","Zamfara","1995","185110",""
"242","Groundnuts, with shell","65710","Zamfara","1998","183670",""
"242","Groundnuts, with shell","65710","Zamfara","1997","144500",""
"242","Groundnuts, with shell","2240","Yobe","2001","77000",""
"242","Groundnuts, with shell","2240","Yobe","2002","60000",""
"242","Groundnuts, with shell","2240","Yobe","2003","52000",""
"242","Groundnuts, with shell","2240","Yobe","2004","60000",""
"242","Groundnuts, with shell","2240","Yobe","2005","57000",""
"242","Groundnuts, with shell","2240","Yobe","2006","56330",""
"242","Groundnuts, with shell","2240","Yobe","2007","60270",""
"242","Groundnuts, with shell","2240","Yobe","2008","76000",""
"242","Groundnuts, with shell","2239","Taraba","2011","167880",""
"242","Groundnuts, with shell","2239","Taraba","2012","178100",""
"242","Groundnuts, with shell","2240","Yobe","1995","66000",""
"242","Groundnuts, with shell","2240","Yobe","1996","48000",""
"242","Groundnuts, with shell","2240","Yobe","1997","41000",""
"242","Groundnuts, with shell","2240","Yobe","1998","29000",""
"242","Groundnuts, with shell","2240","Yobe","1999","35000",""
"242","Groundnuts, with shell","2240","Yobe","2000","48000",""
"242","Groundnuts, with shell","65707","Plateau","2000","100000",""
"242","Groundnuts, with shell","65707","Plateau","1999","87140",""
"242","Groundnuts, with shell","65707","Plateau","1998","79220",""
"242","Groundnuts, with shell","65707","Plateau","1997","75450",""
"242","Groundnuts, with shell","65707","Plateau","1996","70350",""
"242","Groundnuts, with shell","65707","Plateau","1995","77120",""
"242","Groundnuts, with shell","2235","Oyo","2012","10500",""
"242","Groundnuts, with shell","2235","Oyo","2011","13930",""
"242","Groundnuts, with shell","2235","Oyo","2010","530",""
"242","Groundnuts, with shell","2235","Oyo","2009","480",""
"242","Groundnuts, with shell","2235","Oyo","2008","8280",""
"242","Groundnuts, with shell","2235","Oyo","2007","10460",""
"242","Groundnuts, with shell","2235","Oyo","2006","11360",""
"242","Groundnuts, with shell","2235","Oyo","2005","10690",""
"242","Groundnuts, with shell","2235","Oyo","2004","17020",""
"242","Groundnuts, with shell","2235","Oyo","2003","12270",""
"242","Groundnuts, with shell","2235","Oyo","2001","10880",""
"242","Groundnuts, with shell","2235","Oyo","2002","11930",""
"242","Groundnuts, with shell","2235","Oyo","1999","15600",""
"242","Groundnuts, with shell","2235","Oyo","2000","16380",""
"242","Groundnuts, with shell","2235","Oyo","1997","7250",""
"242","Groundnuts, with shell","2235","Oyo","1998","21170",""
"242","Groundnuts, with shell","2235","Oyo","1995","6380",""
"242","Groundnuts, with shell","2235","Oyo","1996","5840",""
"242","Groundnuts, with shell","2234","Osun","2011","",".."
"242","Groundnuts, with shell","2234","Osun","2012","",".."
"242","Groundnuts, with shell","2234","Osun","2009","",".."
"242","Groundnuts, with shell","2234","Osun","2010","",".."
"242","Groundnuts, with shell","2234","Osun","2007","",".."
"242","Groundnuts, with shell","2234","Osun","2008","",".."
"242","Groundnuts, with shell","2234","Osun","2005","",".."
"242","Groundnuts, with shell","2234","Osun","2006","",".."
"242","Groundnuts, with shell","65708","Rivers","2012","",".."
"242","Groundnuts, with shell","65708","Rivers","2011","",".."
"242","Groundnuts, with shell","65709","Sokoto","1996","74510",""
"242","Groundnuts, with shell","65709","Sokoto","1995","59920",""
"242","Groundnuts, with shell","65708","Rivers","2008","280",""
"242","Groundnuts, with shell","65708","Rivers","2007","230",""
"242","Groundnuts, with shell","65708","Rivers","2010","",".."
"242","Groundnuts, with shell","65708","Rivers","2009","330",""
"242","Groundnuts, with shell","65708","Rivers","2004","620",""
"242","Groundnuts, with shell","65708","Rivers","2003","250",""
"242","Groundnuts, with shell","65708","Rivers","2006","510",""
"242","Groundnuts, with shell","65708","Rivers","2005","320",""
"242","Groundnuts, with shell","65708","Rivers","2000","582",""
"242","Groundnuts, with shell","65708","Rivers","1999","374",""
"242","Groundnuts, with shell","65708","Rivers","2002","1200",""
"242","Groundnuts, with shell","65708","Rivers","2001","380",""
"242","Groundnuts, with shell","65708","Rivers","1995","6400",""
"242","Groundnuts, with shell","65708","Rivers","1996","295",""
"242","Groundnuts, with shell","65708","Rivers","1997","137",""
"242","Groundnuts, with shell","65708","Rivers","1998","374",""
"242","Groundnuts, with shell","65707","Plateau","2009","56370",""
"242","Groundnuts, with shell","65707","Plateau","2010","62800",""
"242","Groundnuts, with shell","65707","Plateau","2011","38660",""
"242","Groundnuts, with shell","65707","Plateau","2012","39900",""
"242","Groundnuts, with shell","65707","Plateau","2005","40280",""
"242","Groundnuts, with shell","65707","Plateau","2006","45670",""
"242","Groundnuts, with shell","65707","Plateau","2007","47180",""
"242","Groundnuts, with shell","65707","Plateau","2008","35200",""
"242","Groundnuts, with shell","65707","Plateau","2001","90000",""
"242","Groundnuts, with shell","65707","Plateau","2002","70000",""
"242","Groundnuts, with shell","65707","Plateau","2003","54890",""
"242","Groundnuts, with shell","65707","Plateau","2004","41840",""
"137","Yams","65701","Ebonyi","1996","69200",""
"137","Yams","65701","Ebonyi","1995","74980",""
"137","Yams","2218","Delta","2012","120900",""
"137","Yams","2218","Delta","2011","120070",""
"137","Yams","2218","Delta","2010","132930",""
"137","Yams","2218","Delta","2009","111510",""
"137","Yams","2218","Delta","2008","90150",""
"137","Yams","2218","Delta","2007","76310",""
"137","Yams","65701","Ebonyi","2004","51810",""
"137","Yams","65701","Ebonyi","2003","51580",""
"137","Yams","65701","Ebonyi","2002","46320",""
"137","Yams","65701","Ebonyi","2001","29540",""
"137","Yams","65701","Ebonyi","2000","55580",""
"137","Yams","65701","Ebonyi","1999","49370",""
"137","Yams","65701","Ebonyi","1998","58700",""
"137","Yams","65701","Ebonyi","1997","74380",""
"137","Yams","65701","Ebonyi","2011","154490",""
"137","Yams","65701","Ebonyi","2012","154900",""
"137","Yams","65701","Ebonyi","2009","62430",""
"137","Yams","65701","Ebonyi","2010","74420",""
"137","Yams","65701","Ebonyi","2007","80660",""
"137","Yams","65701","Ebonyi","2008","56560",""
"137","Yams","65701","Ebonyi","2005","54440",""
"137","Yams","65701","Ebonyi","2006","72740",""
"137","Yams","2219","Edo","2001","31710",""
"137","Yams","2219","Edo","2002","32960",""
"137","Yams","2219","Edo","1999","31780",""
"137","Yams","2219","Edo","2000","34120",""
"137","Yams","2219","Edo","1997","34900",""
"137","Yams","2219","Edo","1998","35490",""
"137","Yams","2219","Edo","1995","37930",""
"137","Yams","2219","Edo","1996","38800",""
"137","Yams","2217","Cross River","1998","100080",""
"137","Yams","2217","Cross River","1997","104880",""
